0.006484,5
0.022468,10
0.030460,13
0.038456,15
0.046448,13
0.054436,11
0.062432,9
0.070424,6
0.078420,4
0.086408,1
0.094404,0
0.102396,2
0.110388,5
0.118376,8
0.126372,10
0.134368,12
0.142356,15
0.150352,14
0.158340,12
0.166340,9
0.174328,6
0.182320,4
0.190316,2
0.198308,0
0.206300,2
0.214288,4
0.222280,7
0.230276,9
0.238268,12
0.246260,14
0.254252,14
0.262244,12
0.270236,10
0.278228,7
0.286220,5
0.294216,2
0.302208,0
0.310196,1
0.318192,4
0.326180,6
0.334176,9
0.342172,11
0.350160,13
0.358156,15
0.366144,13
0.374140,10
0.382132,8
0.390124,5
0.398116,3
0.406108,1
0.414100,1
0.422092,3
0.430088,5
0.438080,8
0.446072,10
0.454060,13
0.462056,15
0.470048,13
0.478040,11
0.486032,9
0.494032,6
0.502016,4
0.510012,1
0.518000,0
0.525996,2
0.533988,5
0.541980,7
0.549972,10
0.557964,12
0.565960,14
0.573952,14
0.581940,12
0.589936,9
0.597928,7
0.605920,4
0.613916,2
0.621904,0
0.629900,1
0.637888,4
0.645884,6
0.653872,9
0.661868,12
0.669864,14
0.677852,15
0.685848,12
0.693840,10
0.701828,8
0.709820,5
0.717816,2
0.725808,0
0.733800,1
0.741792,4
0.749784,6
0.757780,9
0.765772,11
0.773760,13
0.781764,15
0.789748,13
0.797736,10
0.805732,8
0.813728,5
0.821716,3
0.829708,1
0.837700,1
0.845692,3
0.853688,5
0.861680,8
0.869672,10
0.877664,13
0.885660,15
0.893652,13
0.901640,11
0.909636,9
0.917628,6
0.925620,4
0.933612,1
0.941604,0
0.949596,2
0.957588,5
0.965580,7
0.973572,9
0.981564,12
0.989556,14
0.997552,14
1.005544,12
1.013536,9
1.021528,7
1.029524,5
1.037516,2
1.045508,0
1.053496,1
1.061492,4
1.069484,6
1.077476,9
1.085468,12
1.093460,14
1.101452,15
1.109452,13
1.117436,10
1.125428,8
1.133420,5
1.141412,2
1.149412,0
1.157400,1
1.165396,4
1.173388,6
1.181376,8
1.189372,11
1.197364,13
1.205356,15
1.213348,13
1.221340,10
1.229332,8
1.237328,6
1.245320,3
1.253312,1
1.261304,0
1.269296,3
1.277288,5
1.285280,8
1.293272,10
1.301268,13
1.309260,15
1.317248,14
1.325244,11
1.333236,9
1.349220,4
1.357212,1
1.365204,0
1.373200,2
1.381192,5
1.389184,7
1.397180,9
1.405168,12
1.413160,14
1.421156,14
1.429144,12
1.437140,9
1.445128,7
1.453124,5
1.461116,2
1.469108,0
1.477096,1
1.485088,4
1.493084,6
1.501080,9
1.509072,11
1.517064,14
1.525056,15
1.533048,13
1.541036,10
1.549032,8
1.557024,5
1.565016,3
1.573008,0
1.581000,1
1.588996,3
1.596988,6
1.604980,8
1.612972,10
1.620964,13
1.628956,15
1.636952,13
1.644944,11
1.652936,8
1.660928,6
1.668920,4
1.676912,1
1.684908,0
1.692896,2
1.700888,5
1.708884,8
1.716872,10
1.724872,13
1.732856,15
1.740848,14
1.748844,12
1.756836,9
1.764832,6
1.772820,4
1.780812,1
1.788804,0
1.796800,2
