0.006248,5
0.022232,12
0.030224,13
0.038216,13
0.046208,12
0.054204,9
0.062196,5
0.070188,2
0.078176,0
0.086168,0
0.094168,1
0.102160,4
0.110152,7
0.118152,10
0.126132,13
0.134128,14
0.142120,13
0.150112,10
0.158104,7
0.166096,4
0.174092,1
0.182080,0
0.190072,0
0.198068,2
0.206056,5
0.214052,9
0.222044,12
0.230036,13
0.238032,13
0.246024,12
0.254016,9
0.262004,5
0.269996,2
0.277988,0
0.285980,0
0.293976,1
0.301972,4
0.309964,7
0.317956,10
0.325948,13
0.333936,14
0.341932,13
0.349924,10
0.357916,7
0.365908,4
0.373900,1
0.381892,0
0.389884,0
0.397876,2
0.405868,5
0.413860,9
0.421852,12
0.429848,13
0.437840,13
0.445836,12
0.453824,9
0.461820,5
0.469808,2
0.477804,0
0.485796,0
0.493784,1
0.501780,4
0.509772,7
0.517764,10
0.525756,13
0.533752,14
0.541740,13
0.549732,10
0.557728,7
0.565720,4
0.573712,1
0.581704,0
0.589700,0
0.597688,2
0.605684,5
0.613672,9
0.621664,12
0.629660,13
0.637648,13
0.645644,12
0.653636,9
0.661628,5
0.669624,2
0.677616,0
0.685608,0
0.693600,1
0.701592,4
0.709584,7
0.717580,10
0.725568,13
0.733568,14
0.741552,13
0.749544,10
0.757540,7
0.765528,4
0.773520,1
0.781512,0
0.789512,0
0.797500,2
0.805492,5
0.813484,9
0.821480,12
0.829468,13
0.837464,13
0.845456,12
0.853448,9
0.861440,5
0.869432,2
0.877428,0
0.885416,0
0.893408,1
0.901404,4
0.909392,7
0.917388,10
0.925380,13
0.933368,14
0.941368,13
0.949360,10
0.957348,7
0.965344,4
0.973336,1
0.981324,0
0.989320,0
0.997312,2
1.005300,5
1.013300,9
1.021288,12
1.029280,13
1.037272,13
1.045268,12
1.053256,9
1.061260,5
1.069240,2
1.077232,0
1.085228,0
1.093220,1
1.101212,4
1.109204,7
1.117200,10
1.125192,13
1.133180,14
1.141176,13
1.149168,10
1.157160,7
1.165152,4
1.173144,1
1.181140,0
1.189128,0
1.197124,2
1.205116,5
1.213108,9
1.221096,12
1.229092,13
1.237088,13
1.245080,12
1.253068,9
1.261064,5
1.269052,2
1.277044,0
1.285036,0
1.293032,1
1.301024,4
1.309016,7
1.317012,10
1.325004,13
1.332992,14
1.340988,13
1.348984,10
1.356972,7
1.364964,4
1.372956,1
1.380948,0
1.388944,0
1.396932,2
1.404924,5
1.412920,9
1.420908,12
1.428904,13
1.436896,13
1.444888,12
1.452884,9
1.460876,5
1.468868,2
1.476856,0
1.484852,0
1.492844,1
1.500836,4
1.508828,7
1.516820,10
1.524812,13
1.532804,14
1.540796,13
1.548788,10
1.556780,7
1.564776,4
1.572768,1
1.580756,0
1.588756,0
1.596744,2
1.604740,5
1.612732,9
1.620720,12
1.628716,13
1.636708,13
1.644700,12
1.652692,9
1.660684,5
1.668680,2
1.676672,0
1.684660,0
1.692652,1
1.700644,4
1.708640,7
1.716632,10
1.724624,13
1.732616,14
1.740608,13
1.748600,10
1.756596,7
1.764584,4
1.772580,1
1.780568,0
1.788564,0
1.796552,2
1.804548,5
1.812544,9
1.820536,12
1.828524,13
1.836520,13
1.844508,12
1.852504,9
1.860492,5
1.868488,2
1.876484,0
1.884472,0
1.892464,1
1.900456,4
1.908452,7
1.916440,10
1.924432,13
1.932428,14
1.940416,13
1.948412,10
1.956408,7
1.964400,4
1.972392,1
1.980384,0
1.988376,0
1.996368,2
2.004364,5
2.012352,9
2.020344,12
2.028336,13
2.036332,13
2.044320,12
2.052312,9
2.060304,5
2.068296,2
2.076288,0
2.084288,0
2.092276,1
2.100268,4
2.108260,7
2.116252,10
2.124248,13
2.132240,14
2.140232,13
2.148224,10
2.156220,7
2.164208,4
2.172200,1
2.180192,0
2.188184,0
2.196176,2
2.204168,5
2.212164,9
2.220156,12
2.228148,13
2.236140,13
2.244136,12
2.252128,9
2.260116,5
2.268112,2
2.276104,0
2.284096,0
2.292092,1
2.300080,4
2.308072,7
2.316068,10
2.324056,13
2.332052,14
2.340040,13
2.348032,10
2.356028,7
2.364020,4
2.372012,1
2.380008,0
2.387996,0
2.395992,2
2.403984,5
2.411972,9
2.419968,12
2.427956,13
2.435952,13
2.443944,12
2.451936,9
2.459932,5
2.467924,2
2.475912,0
2.483908,0
2.491900,1
2.499888,4
2.507884,7
2.515872,10
2.523872,13
2.531860,14
2.539856,13
2.547848,10
2.555840,7
2.563832,4
2.571824,1
2.579820,0
2.587808,0
2.595804,2
2.603796,5
2.611788,9
2.619784,12
2.627768,13
2.635760,13
2.643756,12
2.651752,9
2.659740,5
2.675724,0
2.683716,0
2.691712,1
2.699700,4
2.707696,7
2.715688,10
2.723680,13
2.731672,14
2.739664,13
2.747656,10
2.755648,7
2.763644,4
2.771636,1
2.779628,0
2.787620,0
2.795612,2
2.803604,5
2.811596,9
2.819588,12
2.827580,13
2.835576,13
2.843564,12
2.851560,9
2.859548,5
2.867548,2
2.875536,0
2.883528,0
2.891524,1
2.899516,4
2.907504,7
2.915500,10
2.923488,13
2.931484,14
2.939476,13
2.947476,10
2.955460,7
2.963452,4
2.971444,1
2.979436,0
2.987428,0
2.995424,2
3.003416,5
3.011404,9
3.019404,12
3.027392,13
3.035388,13
3.043380,12
3.051372,9
3.059364,5
3.067352,2
3.075348,0
3.083340,0
3.091332,1
3.099324,4
3.107316,7
3.115312,10
3.123304,13
3.131292,14
3.139284,13
3.147276,10
3.155272,7
3.163268,4
3.171256,1
3.179248,0
3.187244,0
3.195232,2
3.203224,5
3.211220,9
3.219212,12
3.227204,13
3.235200,13
3.243188,12
3.251180,9
3.259172,5
3.267168,2
3.275160,0
3.283152,0
3.291144,1
3.299136,4
3.307128,7
3.315124,10
3.323112,13
3.331104,14
3.339096,13
3.347088,10
3.355084,7
3.363076,4
3.371068,1
3.379060,0
3.387052,0
3.395044,2
3.403040,5
3.411032,9
3.419024,12
3.427016,13
3.435008,13
3.443000,12
3.450996,9
3.458984,5
3.466976,2
3.474968,0
3.482964,0
3.490952,1
3.498944,4
3.506936,7
3.514936,10
3.522924,13
3.530916,14
3.538912,13
3.546904,10
3.554896,7
3.562892,4
3.570880,1
3.578872,0
3.586864,0
3.594856,2
3.602848,5
3.610840,9
3.618832,12
3.626824,13
3.634820,13
3.642812,12
3.650800,9
3.658796,5
3.666788,2
3.674780,0
3.682776,0
3.690764,1
3.698756,4
3.706752,7
3.714744,10
3.722736,13
3.730732,14
3.738720,13
3.746712,10
3.754704,7
3.762700,4
3.770692,1
3.778680,0
3.786676,0
3.794668,2
3.802656,5
3.810652,9
3.818644,12
3.826640,13
3.834632,13
3.842624,12
3.850620,9
3.858604,5
3.866600,2
3.874596,0
3.882584,0
3.890576,1
3.898572,4
3.906560,7
3.914556,10
3.922548,13
3.930536,14
3.938532,13
3.946528,10
3.954516,7
3.962508,4
3.970504,1
3.978496,0
3.986484,0
3.994480,2
4.002472,5
4.010460,9
4.018460,12
4.026452,13
4.034444,13
4.042432,12
4.050428,9
4.058420,5
4.066408,2
4.074400,0
4.082396,0
4.090388,1
4.098384,4
4.106372,7
4.114368,10
4.122356,13
4.130352,14
4.138344,13
4.146332,10
4.154324,7
4.162320,4
4.170316,1
4.178308,0
4.186300,0
4.194288,2
4.202284,5
4.210272,9
4.218268,12
4.226256,13
4.234252,13
4.242244,12
4.250240,9
4.258228,5
4.266224,2
4.274216,0
4.282208,0
4.290200,1
4.298192,4
4.306184,7
4.314176,10
4.322168,13
4.330160,14
4.338156,13
4.346144,10
4.354140,7
4.362128,4
4.370120,1
4.378116,0
4.386108,0
4.394100,2
4.402092,5
4.410084,9
4.418080,12
4.426072,13
4.434064,13
4.442056,12
4.450052,9
4.458040,5
4.466032,2
4.474024,0
4.482016,0
4.490008,1
4.498000,4
4.506004,7
4.513988,10
4.521980,13
4.529972,14
4.537964,13
4.545956,10
4.553952,7
4.561944,4
4.569936,1
4.577928,0
4.585920,0
4.593912,2
4.601908,5
4.609896,9
4.617888,12
4.625880,13
4.633872,13
