0.000560,13
0.016540,10
0.024536,9
0.032528,8
0.040516,7
0.048512,6
0.056504,4
0.064496,3
0.072492,2
0.080480,1
0.088472,0
0.096476,14
0.104456,13
0.112452,12
0.120444,11
0.128436,10
0.136428,8
0.144424,7
0.152416,6
0.160408,5
0.168396,3
0.176392,2
0.184384,1
0.192376,0
0.200372,15
0.208360,13
0.216352,12
0.224344,11
0.232336,10
0.240328,9
0.248320,8
0.256312,6
0.264308,5
0.272300,4
0.280292,3
0.288288,1
0.296276,0
0.304268,15
0.312264,14
0.320252,13
0.328248,11
0.336240,10
0.344232,9
0.352228,8
0.360220,6
0.368212,5
0.376204,4
0.384196,3
0.392188,2
0.400184,0
0.408172,0
0.416164,14
0.424164,13
0.432152,12
0.440144,10
0.448140,9
0.456132,8
0.464124,7
0.472112,6
0.480108,4
0.488100,3
0.496092,2
0.504084,1
0.512076,0
0.520068,14
0.528060,13
0.536056,12
0.544044,11
0.552040,10
0.560028,8
0.568024,7
0.576016,6
0.584008,5
0.592000,4
0.599996,2
0.607984,1
0.615976,0
0.623968,15
0.631964,14
0.639960,12
0.647948,11
0.655944,10
0.663936,9
0.671924,8
0.679920,6
0.687912,5
0.695904,4
0.703896,3
0.711892,1
0.719880,0
0.727872,15
0.735868,14
0.743856,13
0.751848,12
0.759840,10
0.767836,9
0.775828,8
0.783820,6
0.791812,5
0.799808,4
0.807800,3
0.815792,2
0.823784,1
0.831776,0
0.839768,14
0.847760,13
0.855752,12
0.863744,11
0.871736,9
0.879732,8
0.887724,7
0.895716,6
0.903708,4
0.911704,3
0.919692,2
0.927688,1
0.935676,0
0.943672,14
0.951664,13
0.959656,12
0.967648,11
0.975644,10
0.983632,8
0.991624,7
0.999620,6
1.007608,5
1.015604,4
1.023600,2
1.031592,1
1.039584,0
1.047576,15
1.055568,14
1.063556,12
1.071552,11
1.079544,10
1.087532,9
1.095528,8
1.103524,6
1.111512,5
1.119508,4
1.127500,3
1.135488,1
1.143484,0
1.151476,15
1.159464,14
1.167460,13
1.175452,12
1.183444,10
1.191440,9
1.199428,8
1.207420,7
1.215416,5
1.223404,4
1.231400,3
1.239392,2
1.247388,1
1.255380,0
1.263372,14
1.271360,13
1.279356,12
1.287348,11
1.295344,9
1.303332,8
1.311324,7
1.319316,6
1.327316,4
1.335304,3
1.343296,2
1.351288,1
1.359280,0
1.367276,14
1.375264,13
1.383256,12
1.391252,11
1.399244,10
1.407236,9
1.415228,7
1.423220,6
1.431212,5
1.439204,4
1.447200,2
1.455192,1
1.463184,0
1.471172,15
1.479168,14
1.487160,12
1.495152,11
1.503148,10
1.511140,9
1.519132,8
1.527120,6
1.535116,5
1.543108,4
1.551100,3
1.559096,1
1.567084,0
1.575080,0
1.583072,14
1.591060,13
1.599052,12
1.607044,10
1.615044,9
1.623032,8
1.631028,7
1.639016,5
1.647012,4
1.655008,3
1.662996,2
1.670992,1
1.678980,0
1.686976,14
1.694964,13
1.702960,12
1.710952,11
1.718940,9
1.726936,8
1.734932,7
1.742920,6
1.750912,5
1.758904,3
1.766900,2
1.774888,1
1.782884,0
1.790876,14
1.798868,13
1.806860,12
1.814852,11
1.822848,10
1.830840,9
1.838828,7
1.846824,6
1.854816,5
1.862808,4
1.870800,2
1.878792,1
1.886784,0
1.894776,15
1.902768,14
1.910764,13
1.918752,11
1.926744,10
1.934740,9
1.942740,8
1.950724,6
1.958720,5
1.966712,4
1.974704,3
1.982696,2
1.990684,0
1.998676,0
2.006672,14
2.014664,13
2.022656,12
2.030648,10
2.038640,9
2.046632,8
2.054628,7
2.062620,6
2.070612,4
2.078608,3
2.086596,2
2.094592,1
2.102580,0
2.110576,14
2.118568,13
2.126560,12
2.134552,11
2.142544,10
2.150536,8
2.158528,7
2.166524,6
2.174512,5
2.182508,3
2.190496,2
2.198492,1
2.206484,0
2.214476,15
2.222472,13
2.230460,12
2.238456,11
2.246448,10
2.254440,9
2.262432,8
2.270432,6
2.278416,5
2.286408,4
2.294404,2
2.302396,1
2.310384,0
2.318380,15
2.326376,14
2.334364,13
2.342360,11
2.350348,10
2.358344,9
2.366332,8
2.374324,6
2.382320,5
2.390312,4
2.398304,3
2.406296,2
2.414292,0
2.422284,0
2.430276,14
2.438268,13
2.446260,12
2.454252,10
2.462244,9
2.470236,8
2.478228,7
2.486220,6
2.494212,4
2.502208,3
2.510204,2
2.518192,1
2.526184,0
2.534176,14
2.542168,13
2.550164,12
2.558164,11
2.566148,10
2.574140,8
2.582132,7
2.590124,6
2.598116,5
2.606108,4
2.614100,2
2.622092,1
2.630084,0
2.638076,15
2.646076,14
2.654068,12
2.670052,10
2.678044,9
2.686036,8
2.694028,6
2.702020,5
2.710012,4
2.718004,3
2.726000,1
2.733988,0
2.741980,15
2.749972,14
2.757964,13
2.765956,12
2.773948,10
2.781944,9
2.789936,8
2.797932,6
2.805920,5
2.813916,4
2.821908,3
2.829900,2
2.837888,1
2.845884,0
2.853876,14
2.861872,13
2.869860,12
2.877852,11
2.885852,9
2.893840,8
2.901836,7
2.909824,6
2.917820,4
2.925812,3
2.933800,2
2.941796,1
2.949784,0
2.957780,14
2.965772,13
2.973764,12
2.981760,11
2.989748,10
2.997740,8
3.005736,7
3.013728,6
3.021720,5
3.029712,4
3.037708,2
3.045696,1
3.053688,0
3.061680,15
3.069672,14
3.077668,12
3.085656,11
3.093652,10
3.101644,9
3.109636,8
3.117632,6
3.125624,5
3.133612,4
3.141608,3
3.149600,1
3.157592,0
3.165584,15
3.173584,14
3.181568,13
3.189560,12
3.197556,10
3.205544,9
3.213544,8
3.221532,7
3.229524,5
3.237516,4
3.245512,3
3.253504,2
3.261492,1
3.269488,0
3.277480,14
3.285472,13
3.293464,12
3.301456,11
3.309448,9
3.317440,8
3.325436,7
3.333428,6
3.341420,4
3.349416,3
3.357404,2
3.365396,1
3.373388,0
3.381380,14
3.389376,13
3.397368,12
3.405360,11
3.413352,10
3.421340,9
3.429336,7
3.437328,6
3.445324,5
3.453316,4
3.461308,2
3.469296,1
3.477292,0
3.485284,15
3.493276,14
3.501272,12
3.509260,11
3.517252,10
3.525248,9
3.533240,8
3.541232,6
3.549224,5
3.557216,4
3.565208,3
3.573204,1
3.581196,0
3.589188,0
3.597180,14
3.605168,13
3.613168,12
3.621156,10
3.629148,9
3.637140,8
3.645136,7
3.653124,5
3.661120,4
3.669108,3
3.677104,2
3.685096,1
3.693088,0
3.701080,14
3.709072,13
3.717068,12
3.725060,11
3.733052,9
3.741044,8
3.749036,7
3.757028,6
3.765020,5
3.773012,3
3.781004,2
3.788996,1
3.796988,0
3.804984,14
3.812976,13
3.820972,12
3.828964,11
3.836956,10
3.844948,9
3.852940,7
3.860928,6
3.868924,5
3.876916,4
3.884912,2
3.892900,1
3.900892,0
3.908884,15
3.916880,14
3.924872,13
3.932864,11
3.940856,10
3.948848,9
3.956844,8
3.964832,6
3.972828,5
3.980816,4
3.988812,3
3.996804,2
4.004796,0
4.012788,0
4.020780,14
4.028772,13
4.036764,12
4.044756,10
4.052752,9
4.060744,8
4.068736,7
4.076724,6
4.084720,4
4.092712,3
4.100704,2
4.108696,1
4.116700,0
4.124684,14
4.132676,13
4.140672,12
4.148664,11
4.156656,10
4.164644,8
4.172640,7
4.180632,6
4.188624,5
4.196616,3
4.204612,2
4.212600,1
4.220592,0
4.228584,15
4.236576,13
4.244572,12
4.252564,11
4.260556,10
4.268548,9
