0.002708,2
0.018692,1
0.026684,4
0.034676,6
0.042672,9
0.050660,11
0.058652,14
0.066644,15
0.074636,12
0.082628,10
0.090624,8
0.098616,5
0.106608,3
0.114604,0
0.122592,1
0.130588,3
0.138576,6
0.146568,8
0.154560,11
0.162556,13
0.170548,15
0.178544,13
0.186532,11
0.194528,8
0.202520,5
0.210512,3
0.218508,1
0.226496,0
0.234484,3
0.242480,5
0.250472,8
0.258464,10
0.266460,12
0.274448,15
0.282440,14
0.290432,11
0.298424,9
0.306420,6
0.314416,4
0.322404,1
0.330400,0
0.338392,2
0.346384,4
0.354372,7
0.362368,9
0.370356,12
0.378352,14
0.386348,14
0.394336,12
0.402332,9
0.410324,7
0.418316,4
0.426308,2
0.434300,0
0.442292,1
0.450284,4
0.458276,6
0.466268,9
0.474260,11
0.482256,13
0.490244,15
0.498240,12
0.506228,10
0.514220,8
0.522212,5
0.530204,3
0.538204,0
0.546200,1
0.554188,3
0.562180,5
0.570172,8
0.578160,10
0.586156,13
0.594148,15
0.602140,13
0.610132,11
0.618124,8
0.626120,6
0.634108,3
0.642104,1
0.650096,0
0.658084,2
0.666080,5
0.674072,8
0.682064,10
0.690060,12
0.698052,14
0.706040,14
0.714036,11
0.722024,9
0.730020,6
0.738012,4
0.746008,2
0.754000,0
0.761992,2
0.769984,4
0.777972,6
0.785968,9
0.793960,12
0.801952,14
0.809940,14
0.817932,12
0.825932,10
0.833928,7
0.841912,5
0.849904,2
0.857896,0
0.865892,1
0.873880,4
0.881872,6
0.889868,9
0.897860,11
0.905852,13
0.913844,15
0.921840,13
0.929832,10
0.937824,8
0.945816,5
0.953808,3
0.961800,0
0.969796,1
0.977784,3
0.985776,5
0.993768,8
1.001764,10
1.009756,13
1.017748,15
1.025736,13
1.033728,11
1.041720,9
1.049720,6
1.057712,3
1.065704,1
1.073696,0
1.081684,2
1.089680,5
1.097672,8
1.105664,10
1.113656,12
1.121648,14
1.129640,14
1.137636,12
1.145624,9
1.153616,6
1.161620,4
1.169600,2
1.177596,0
1.185588,2
1.193580,4
1.201576,6
1.209564,9
1.217560,12
1.225552,14
1.233544,14
1.241536,12
1.249528,10
1.257520,7
1.265512,5
1.273508,2
1.281496,0
1.289492,1
1.297484,3
1.305472,6
1.313468,9
1.321456,11
1.329452,13
1.337444,15
1.345436,13
1.353428,10
1.361420,8
1.369412,5
