0.005712,9
0.021696,1
0.029688,5
0.037680,14
0.045672,4
0.053668,2
0.061656,13
0.069652,8
0.077640,0
0.085636,10
0.093628,11
0.101620,0
0.109616,6
0.117604,13
0.125596,3
0.133592,3
0.141580,13
0.149576,6
0.157568,0
0.165560,12
0.173552,10
0.181548,0
0.189536,8
0.197532,13
0.205528,1
0.213516,4
0.221508,14
0.229500,4
0.237492,1
0.245488,13
0.253476,8
0.261472,0
0.269464,10
0.277456,12
0.285448,0
0.293440,6
0.301432,13
0.309424,3
0.317420,3
0.325408,13
0.333400,6
0.341392,0
0.349388,11
0.357380,10
0.365372,0
0.373364,8
0.381356,13
0.389352,2
0.397344,4
0.405336,14
0.413324,5
0.421320,1
0.429312,12
0.437304,9
0.445296,0
0.453288,9
0.461284,12
0.469272,1
0.477264,6
0.485260,13
0.493248,3
0.501248,2
0.509236,13
0.517228,7
0.525220,0
0.533220,11
0.541208,10
0.549200,0
0.557188,8
0.565184,13
0.573172,2
0.581164,4
0.589160,14
0.597152,5
0.605144,1
0.613140,12
0.621132,9
0.629124,0
0.637116,9
0.645108,12
0.653100,1
0.661092,5
0.669084,14
0.677076,4
0.685072,2
0.693064,13
0.701056,7
0.709048,0
0.717036,11
0.725032,11
0.733024,0
0.741016,7
0.749008,13
0.757000,2
0.764996,3
0.772988,14
0.780980,5
0.788972,1
0.796964,12
0.804956,9
0.812948,0
0.820948,9
0.828936,12
0.836924,1
0.844920,5
0.852912,14
0.860904,4
0.868896,2
0.876888,13
0.884880,8
0.892876,0
0.900868,10
0.908856,11
0.916852,0
0.924844,7
0.932836,13
0.940828,2
0.948820,3
0.956812,13
0.964804,6
0.972796,1
0.980792,12
0.988780,10
0.996772,0
1.004768,9
1.012760,12
1.020752,1
1.028744,5
1.036736,14
1.044732,4
1.052720,2
1.060716,13
1.068708,8
1.076696,0
1.084692,10
1.092684,11
1.100680,0
1.108672,6
1.116660,13
1.124652,3
1.132648,3
1.140640,13
1.148636,6
1.156624,0
1.164616,12
1.172612,10
1.180600,0
1.188596,8
1.196584,13
1.204576,1
1.212572,4
1.220568,14
1.228556,4
1.236548,1
1.244540,13
1.252536,8
1.260528,0
1.268520,10
1.276508,12
1.284504,0
1.292496,6
1.300488,13
1.308476,3
1.316472,3
1.324464,13
1.332456,6
1.340452,0
1.348440,11
1.356432,10
1.364428,0
1.372420,8
1.380412,13
1.388404,2
1.396396,4
1.404392,14
1.412384,5
1.420376,1
1.428368,12
1.436360,9
1.444352,0
1.452344,9
1.460340,12
1.468328,1
1.476328,6
1.484312,13
1.492304,3
1.500300,2
1.508292,13
1.516284,7
1.524280,0
1.532272,11
1.540264,10
1.548256,0
1.556244,8
1.564240,13
1.572232,2
1.580224,4
1.588216,14
1.596208,5
1.604200,1
1.612192,12
1.620184,9
1.628176,0
1.636172,9
1.644160,12
1.652156,1
1.660144,5
1.668144,14
1.676132,4
1.684124,2
1.692120,13
1.700112,7
1.708104,0
1.716092,11
1.724088,11
1.732080,0
1.740076,7
1.748064,13
1.756060,2
1.764056,3
1.772040,14
1.780032,5
1.788028,1
1.796020,12
1.804012,9
1.812004,0
1.819996,9
1.827988,12
1.835984,1
1.843972,5
1.851964,14
1.859960,4
1.867948,2
1.875944,13
1.883940,8
1.891928,0
1.899920,10
1.907912,11
1.915904,0
1.923900,7
1.931892,13
1.939884,2
1.947876,3
1.955868,13
1.963860,6
1.971852,1
1.979844,12
1.987840,10
1.995832,0
2.003824,9
2.011816,12
2.019808,1
